Driver,Year,NumStints,NumCompoundsUsed,LongestStint,AvgPaceSoft,AvgPaceMedium,AvgPaceHard,DegSoft,DegMed,AvgTrackTemp,MaxTrackTemp,MinTrackTemp,DegHard,GP
VET,2022,5,2,6,112.35266666666666,108.9116111111111,,-1.4466607142857144,-0.25604693254876393,39.723333333333336,46.166666666666664,31.75,,Azerbaijan Grand Prix
ZHO,2022,7,2,4,109.27074999999999,109.92766666666667,,0.2245446428571423,-0.7022142857142861,39.15119047619047,46.63333333333333,31.066666666666663,,Azerbaijan Grand Prix
ALB,2022,7,2,11,81.71366666666667,79.29838282828283,,-0.04124999999999872,-0.23016873885918016,33.3676602762317,42.839999999999996,16.82857142857143,,Canadian Grand Prix
ALO,2022,6,3,10,76.18900000000001,77.5735,78.16742857142857,-0.20753703703703694,0.15862597402597364,36.09111111111111,43.08571428571429,16.95,0.011688405797100824,Canadian Grand Prix
BOT,2022,4,2,6,80.78800000000001,78.20233333333333,,0.10328846153846132,-0.06996428571428528,36.8,45.23333333333333,17.0,,Canadian Grand Prix
GAS,2022,6,1,14,,79.35357261904761,,,-0.365346450452203,32.66547619047619,43.18333333333333,16.9,,Canadian Grand Prix
HAM,2022,5,1,5,,78.65020000000001,,,-0.06722765780730827,36.53233333333334,43.87500000000001,16.766666666666666,,Canadian Grand Prix
LAT,2022,6,2,11,78.45566666666667,80.20585656565657,,0.15174999999999975,-0.20293050649063588,37.216026936026935,44.833333333333336,16.833333333333332,,Canadian Grand Prix
LEC,2022,4,2,12,77.5902314814815,79.03150000000001,,-0.4220985742705568,0.026394537177541488,40.364583333333336,43.099999999999994,35.36666666666667,,Canadian Grand Prix
MAG,2022,7,3,9,80.29670833333333,79.629375,78.18688888888889,0.817393029155484,-0.231983333333333,37.0781746031746,44.06666666666666,16.966666666666665,-0.022857122679580417,Canadian Grand Prix
MSC,2022,7,3,11,78.79022727272726,81.93950000000001,78.137,0.171643181818181,-0.00372893772893753,33.1413961038961,43.099999999999994,16.3,-0.31675233644859746,Canadian Grand Prix
NOR,2022,6,2,7,77.53808333333333,78.05189285714287,,-0.653035714285714,-0.21163095238095178,36.28452380952381,44.63333333333333,16.966666666666665,,Canadian Grand Prix
OCO,2022,8,3,10,77.30857916666666,77.497,79.009875,0.05627544802867452,-0.3142499999999976,33.820729166666666,44.833333333333336,16.880000000000003,0.1487261904761913,Canadian Grand Prix
PER,2022,5,1,12,,80.03209583333334,,,-0.8444305159752532,35.78433333333333,42.849999999999994,16.919999999999998,,Canadian Grand Prix
RIC,2022,6,2,9,77.61966666666666,78.53509444444444,,1.0592499999999985,-0.13263384146341473,37.03157407407407,44.43333333333334,17.025,,Canadian Grand Prix
RUS,2022,6,1,12,,78.22577083333334,,,-0.13929605728430017,32.452083333333334,42.800000000000004,16.833333333333332,,Canadian Grand Prix
SAI,2022,6,2,9,78.2372,77.58029166666667,,-0.03599999999999983,-0.1875874195476443,35.649537037037035,42.96666666666667,17.03333333333333,,Canadian Grand Prix
STR,2022,8,2,12,82.30154999999999,78.9411,,0.9938758741258744,-0.47846969696969666,32.193125,44.800000000000004,16.4,,Canadian Grand Prix
TSU,2022,10,2,10,81.23158333333333,78.54178412698413,,-0.7086375000000019,-0.20447911193849758,32.90088095238095,43.125,16.4,,Canadian Grand Prix
VER,2022,5,1,10,,77.08845625000001,,,-0.15580595760233887,35.62266666666666,42.849999999999994,16.933333333333334,,Canadian Grand Prix
VET,2022,9,2,8,80.91255555555556,78.7124375,,-0.16208986175115098,-0.17020246815286583,34.8475,44.58,16.275000000000002,,Canadian Grand Prix
ZHO,2022,6,2,7,76.77449999999999,79.95301587301587,,-0.09513157894736904,-0.16256572289813861,36.54464285714286,44.13333333333333,16.924999999999997,,Canadian Grand Prix
ALB,2022,3,1,6,91.41494444444443,,,-0.03559184726522187,,27.433333333333337,32.06666666666667,24.266666666666666,,British Grand Prix
ALO,2022,4,1,5,92.3890625,,,-0.008174999999999141,,28.31875,31.674999999999997,25.1,,British Grand Prix
BOT,2022,4,2,8,89.969,,93.95560416666666,6.071532165918825e-18,,27.761458333333334,31.8,24.46666666666667,-0.349464285714286,British Grand Prix
GAS,2022,5,3,6,93.9705,91.3154,94.7655,1.3401763392857158,-0.16679999999999925,28.330666666666666,31.349999999999998,24.220000000000002,-0.09861639344262293,British Grand Prix
HAM,2022,4,2,5,91.71243333333334,93.805575,,1.9909163533834593,-0.5040380952380958,27.792916666666667,32.025,24.220000000000002,,British Grand Prix
LAT,2022,3,2,7,97.06216666666666,95.66085714285714,,-0.539486842105265,-0.19850000000000073,28.501587301587303,32.03333333333333,24.0,,British Grand Prix
LEC,2022,3,2,7,89.14633333333335,95.094875,,-0.17450000000000182,-0.5792283333333335,28.310317460317464,31.749999999999996,23.96666666666667,,British Grand Prix
MAG,2022,4,2,8,98.62200000000001,,92.8608,2.029453968253968,,28.786041666666666,31.839999999999996,23.96666666666667,-0.3571724137931025,British Grand Prix
MSC,2022,3,2,10,90.67733333333332,94.292125,,-0.04225000000000277,-0.22503643023643033,30.452777777777783,31.875,29.35,,British Grand Prix
NOR,2022,2,1,11,,,93.4029090909091,,,30.548863636363635,31.724999999999998,29.37272727272727,-0.14482727272727197,British Grand Prix
OCO,2022,3,1,7,92.12204761904762,,,0.07127607205705273,,26.91626984126984,31.866666666666664,24.325,,British Grand Prix
PER,2022,1,1,5,98.28380000000001,,,1.2119333333333324,,26.04,26.04,26.04,,British Grand Prix
RIC,2022,2,2,7,94.73757142857143,,92.03175,0.01917622950819575,,30.42857142857143,31.599999999999998,29.25714285714286,-0.2797499999999991,British Grand Prix
RUS,2022,4,2,6,90.21199999999999,,94.80250000000001,-0.6924450549450543,,27.635416666666668,32.025,23.9,-0.7821357142857142,British Grand Prix
SAI,2022,2,2,6,93.70683333333334,93.1316,,0.2403714285714297,0.1398740157480321,30.43166666666667,31.48,29.383333333333336,,British Grand Prix
STR,2022,4,2,4,90.32955555555556,92.469,,-0.0261929824561407,-0.49349999999999944,27.966666666666665,31.599999999999998,24.26666666666667,,British Grand Prix
TSU,2022,5,2,8,94.86922222222222,91.9531,,1.4039055555555555,-0.29807499999999976,28.246499999999997,31.4,24.220000000000002,,British Grand Prix
VER,2022,3,2,4,91.13974999999999,90.60366666666665,,-0.17514210526315807,-0.31107894736842057,28.330555555555552,31.7,24.266666666666666,,British Grand Prix
VET,2022,4,2,5,97.19024999999999,,93.24080000000001,2.7184375939849623,,27.65458333333333,31.959999999999997,24.23333333333333,-0.496439655172415,British Grand Prix
ZHO,2022,5,2,5,90.50886111111112,94.09793333333333,,-0.07488333333333279,-0.17412499999999956,28.294666666666664,31.900000000000002,24.46666666666667,,British Grand Prix
ALB,2022,5,2,15,73.7561,71.31041944444445,,-0.05698717948717885,0.5001931318681326,37.19083333333333,39.120000000000005,34.88666666666667,,Austrian Grand Prix
ALO,2022,3,1,10,,69.58312222222222,,,0.08277852973683693,37.52777777777778,39.13333333333333,34.769999999999996,,Austrian Grand Prix
BOT,2022,3,2,12,69.79383333333335,70.77622916666667,,0.15574285714285652,0.06798513474829286,36.166666666666664,38.05,34.166666666666664,,Austrian Grand Prix
GAS,2022,4,2,16,69.89210714285714,70.28885625000001,,0.2924916457036942,0.026521835038363393,36.51379464285714,38.925,34.01875,,Austrian Grand Prix
HAM,2022,3,2,8,71.9615,69.984125,,-0.044026666666667026,-0.06985723419802611,37.63869047619048,39.025000000000006,35.92857142857143,,Austrian Grand Prix
LAT,2022,5,2,15,69.77491666666668,71.69983333333333,,0.023146331738437175,0.001784523809523773,36.88266666666667,39.06666666666667,34.42,,Austrian Grand Prix
LEC,2022,4,2,17,69.61630769230769,69.9513954248366,,0.08976373626373604,-0.2852956678635932,36.41435708898945,38.125,34.64615384615384,,Austrian Grand Prix
MAG,2022,4,2,14,69.6722738095238,71.16820454545454,,0.28632763413057505,0.15267142857142915,37.069209956709955,38.98333333333333,34.80714285714286,,Austrian Grand Prix
MSC,2022,4,2,10,70.21365555555556,70.97014999999999,,0.11418069105691056,0.05166969696969686,36.94555555555556,39.08,34.222222222222214,,Austrian Grand Prix
NOR,2022,4,2,14,70.54691666666665,70.3867619047619,,0.010108333333332341,-0.06364168373998887,35.784325396825395,37.88333333333333,33.95,,Austrian Grand Prix
OCO,2022,4,2,11,69.94650000000001,69.30659797979797,,-0.008599999999999853,0.16265611285266432,36.084053030303025,38.64,33.275,,Austrian Grand Prix
PER,2022,5,2,11,74.98331250000001,71.23548106060606,,-0.9751011904761918,-0.3238055555555562,36.83318181818182,39.025,35.09090909090909,,Austrian Grand Prix
RIC,2022,3,2,12,70.67291666666667,69.9833125,,-0.07352024291497959,0.12816071428571416,36.17777777777778,38.4,34.925,,Austrian Grand Prix
RUS,2022,5,2,11,69.80933333333334,69.49100336700337,,-0.18106428571428765,-0.10063187005585396,36.35848484848485,38.53333333333333,34.733333333333334,,Austrian Grand Prix
SAI,2022,4,2,11,69.55790909090909,70.19742592592593,,0.15322727272727296,-0.021904278812975197,35.43232323232323,37.916666666666664,32.916666666666664,,Austrian Grand Prix
STR,2022,4,2,16,74.93296666666667,71.69604166666667,,-1.2528477369263447,1.1075264705882348,36.655625,39.040000000000006,33.7625,,Austrian Grand Prix
TSU,2022,6,2,16,71.60745,70.02182708333333,,0.6887044117647055,0.057340611278194994,36.73606481481482,39.019999999999996,33.81999999999999,,Austrian Grand Prix
VER,2022,5,2,11,70.21123333333334,69.59826010101011,,-0.017283116883117323,-0.07121742424242371,36.58784848484848,39.040000000000006,34.39090909090908,,Austrian Grand Prix
VET,2022,4,2,16,72.30529999999999,70.60903125,,-0.669382142857143,-0.34854360667996,36.541562500000005,39.1,33.95625,,Austrian Grand Prix
ZHO,2022,3,2,21,70.29261904761906,71.17325,,0.05766753246753255,-0.0008039302022180977,36.456746031746036,38.0375,34.795238095238105,,Austrian Grand Prix
ALB,2022,4,3,9,94.82499999999999,99.73266666666667,99.76023333333335,0.10083333333333158,0.010749999999999937,54.94555555555556,58.86,51.355555555555554,0.552299999999999,French Grand Prix
ALO,2022,5,2,10,97.83116666666666,96.61447777777778,,0.0736249999999998,0.12446313131313114,54.854,58.699999999999996,51.46999999999999,,French Grand Prix
BOT,2022,3,2,4,94.07766666666664,98.057,,0.03357894736842246,0.020734482758619457,52.63055555555555,54.45,50.875,,French Grand Prix
DEV,2022,2,2,5,96.4718,98.5042,,0.30516981132075477,-0.6833243243243231,56.83,57.760000000000005,55.9,,French Grand Prix
GAS,2022,4,2,6,94.51299999999999,97.24852777777778,,-0.21150000000000083,-0.0895274436090222,53.74791666666667,56.46666666666667,51.06666666666667,,French Grand Prix
HAM,2022,3,2,4,99.13125,103.94758333333333,,0.3274999999999977,-2.959307142857147,53.20277777777778,54.325,51.05,,French Grand Prix
KUB,2022,1,1,3,,98.21933333333334,,,-0.29299999999999915,58.133333333333326,58.133333333333326,58.133333333333326,,French Grand Prix
LAT,2022,5,3,10,97.86466666666668,99.26963333333333,98.6796,-0.33550000000000185,-0.04614999999999936,55.754666666666665,58.879999999999995,51.35999999999999,-0.2689992424242421,French Grand Prix
LEC,2022,5,3,9,99.35833333333333,98.64177777777776,95.94233333333334,1.2720476190476206,0.1345999999999999,54.96222222222222,58.73333333333333,51.3111111111111,0.540214285714286,French Grand Prix
MAG,2022,5,2,10,99.34408333333333,98.75433888888888,,0.11305000000000086,0.06123347763347849,55.001999999999995,58.75,51.199999999999996,,French Grand Prix
MSC,2022,2,2,6,101.29983333333335,101.34033333333332,,-0.08008571428571461,-0.7440714285714296,52.91666666666667,54.76666666666667,51.06666666666667,,French Grand Prix
NOR,2022,2,1,4,,99.06775000000002,,,-0.006749999999998119,54.912499999999994,58.699999999999996,51.125,,French Grand Prix
OCO,2022,5,2,10,97.5651,96.85704444444445,,0.5154730769230763,0.12726010101010096,54.986000000000004,58.86666666666667,51.40999999999999,,French Grand Prix
PER,2022,5,2,10,103.34075,98.8641,,3.572816666666664,0.1574777056277066,54.738666666666674,58.95,51.1,,French Grand Prix
RIC,2022,3,2,4,,98.88466666666666,98.78025,,-0.2714999999999959,54.99444444444445,58.699999999999996,51.650000000000006,-0.2812749999999972,French Grand Prix
RUS,2022,3,1,5,,98.57135555555556,,,-0.14628301886792502,55.17333333333334,58.699999999999996,51.1,,French Grand Prix
SAI,2022,3,2,6,99.64000000000001,98.47683333333333,,0.046399999999997055,0.15579999999999958,54.068333333333335,58.879999999999995,51.050000000000004,,French Grand Prix
STR,2022,3,2,7,,98.28966666666668,98.54628571428572,,-0.2992500000000006,54.2079365079365,56.333333333333336,51.65714285714285,-0.07510445205479496,French Grand Prix
TSU,2022,6,2,6,100.47991666666667,99.48602083333334,,1.101178947368419,-0.34679821428571483,55.14861111111111,58.699999999999996,51.23333333333333,,French Grand Prix
VER,2022,3,2,9,98.78475,98.23715277777778,,0.5576999999999969,0.07932261904761809,54.419444444444444,58.75,51.175,,French Grand Prix
VET,2022,3,2,8,100.23216666666667,98.16510416666667,,0.01391428571428559,-0.055386278195488504,55.06527777777777,58.949999999999996,51.7125,,French Grand Prix
ZHO,2022,4,2,6,94.64233333333334,98.38336111111111,,-0.0817499999999995,-0.3011467312348665,53.80208333333333,57.12499999999999,51.06666666666667,,French Grand Prix
ALB,2022,5,2,7,,84.28658333333334,85.978,,-0.01842122830440604,39.18023809523809,53.52499999999999,22.299999999999997,0.08296428571428598,Hungarian Grand Prix
ALO,2022,7,3,10,83.36266666666667,87.67945,82.92033333333335,0.5546923076923079,1.6930456876456879,45.486428571428576,50.46666666666667,24.85,-0.014000000000001777,Hungarian Grand Prix
BOT,2022,3,1,9,,85.20222222222222,,,0.15036666666666657,31.20277777777778,45.800000000000004,22.433333333333334,,Hungarian Grand Prix
GAS,2022,6,3,8,85.15235416666667,95.8675,84.079,0.20940357142857113,1.7642857142857131,40.34027777777778,53.525,22.333333333333332,-0.4176822429906545,Hungarian Grand Prix
HAM,2022,2,1,6,,,87.44383333333334,,,50.90833333333334,54.833333333333336,46.98333333333334,-3.0052571428571437,Hungarian Grand Prix
KUB,2022,1,1,4,,,84.29425,,,52.15,52.15,52.15,-0.3183714285714266,Hungarian Grand Prix
LAT,2022,5,3,13,81.916,85.99184615384614,85.90783928571429,-0.11084210526315764,0.06186263736263767,43.52043956043956,53.300000000000004,22.400000000000002,-0.17017142857142953,Hungarian Grand Prix
LEC,2022,1,1,7,,83.69828571428572,,,0.09368835616438248,45.65714285714286,45.65714285714286,45.65714285714286,,Hungarian Grand Prix
MAG,2022,5,2,10,,83.81117499999999,86.07825000000001,,0.09034153346653345,44.07466666666667,54.01666666666667,23.03333333333333,-0.0068428571428583995,Hungarian Grand Prix
MSC,2022,5,2,10,,88.4182,86.49051785714286,,0.366578947368421,43.892476190476195,54.199999999999996,22.96666666666667,-0.15325363196125896,Hungarian Grand Prix
NOR,2022,5,3,7,82.9413142857143,80.83133333333335,83.224,0.4330138802969371,-0.10924999999999933,47.34095238095238,49.166666666666664,45.771428571428565,-0.11707499999999908,Hungarian Grand Prix
OCO,2022,7,3,9,82.18724444444445,82.05366666666666,83.86775,0.41653890824622414,0.0016800000000000857,44.14206349206349,50.17777777777778,22.3,-0.00767499999999896,Hungarian Grand Prix
PER,2022,2,1,10,,84.7815,,,0.06663825757575725,35.4825,45.940000000000005,25.025000000000002,,Hungarian Grand Prix
RIC,2022,5,3,9,84.37685714285715,82.1501111111111,84.236625,0.02618115942028996,-0.04987619047619009,48.658095238095235,54.800000000000004,45.65714285714286,-0.4099384615384634,Hungarian Grand Prix
RUS,2022,4,3,10,97.502,85.3148,84.1088,0.9740952380952379,0.08539393939393991,48.7175,53.625,45.85000000000001,-0.14346850664223507,Hungarian Grand Prix
SAI,2022,4,2,7,83.49175,86.23975,,0.08479285714285593,1.8457692307692306,41.82976190476191,49.575,22.333333333333332,,Hungarian Grand Prix
STR,2022,6,3,9,91.97504444444445,80.73466666666667,83.89866666666666,1.3394462600401615,-0.13418421052631366,39.609907407407405,48.93333333333333,22.3,-0.2982142857142813,Hungarian Grand Prix
TSU,2022,5,2,12,,88.06716666666668,85.07069444444446,,-0.7721881585081596,43.68944444444445,53.575,22.4,-0.1541659657320883,Hungarian Grand Prix
VER,2022,4,2,8,83.943,83.5625,,0.10691428571428664,-0.09226754385964844,42.140625,49.23333333333333,25.5,,Hungarian Grand Prix
VET,2022,3,3,8,94.5145,84.585,83.71675,4.023857142857145,0.1347857142857152,47.262499999999996,48.675,46.337500000000006,-0.28974576271186464,Hungarian Grand Prix
ZHO,2022,4,2,8,,85.335375,85.12745833333332,,0.19601190476190572,42.11291666666667,50.76666666666667,22.360000000000003,-0.23415000000000066,Hungarian Grand Prix
ALB,2022,2,2,6,111.64483333333334,,111.067,0.3912857142857129,,21.18333333333333,22.0,20.366666666666664,-0.6214285714285739,Belgian Grand Prix
ALO,2022,3,3,4,111.20166666666667,108.94066666666667,110.92275000000001,-0.8739999999999994,0.05174999999999839,21.391666666666666,21.933333333333334,20.375,-0.13671428571428715,Belgian Grand Prix
BOT,2022,3,2,3,108.44916666666666,,110.96733333333333,0.12562500000000115,,21.36666666666667,21.933333333333334,20.400000000000002,-0.19150000000000125,Belgian Grand Prix
GAS,2022,2,1,6,,110.85033333333332,,,0.04188571428571421,21.25,22.133333333333336,20.366666666666667,,Belgian Grand Prix
HAM,2022,2,2,6,112.03916666666667,109.35833333333333,,0.1761428571428569,-0.5925714285714281,20.9,21.433333333333337,20.366666666666664,,Belgian Grand Prix
LAT,2022,1,1,6,111.97733333333333,,,0.49604285714285806,,20.333333333333332,20.333333333333332,20.333333333333332,,Belgian Grand Prix
LAW,2022,1,1,7,,,112.74914285714286,,,21.64285714285714,21.64285714285714,21.64285714285714,-0.2198850574712641,Belgian Grand Prix
LEC,2022,3,3,5,112.0395,108.20333333333333,110.4154,0.161399999999999,0.053750000000000846,21.682222222222222,21.880000000000003,21.3,-0.46772972972973104,Belgian Grand Prix
MAG,2022,2,2,3,,109.681,112.22833333333334,,0.004999999999999005,21.983333333333334,22.066666666666666,21.900000000000002,0.04299999999999923,Belgian Grand Prix
MSC,2022,3,3,7,110.60566666666666,112.92133333333334,114.88099999999999,-0.3100000000000021,0.6174999999999995,21.273015873015876,21.8,20.433333333333334,0.22096428571428556,Belgian Grand Prix
NOR,2022,2,2,3,112.56033333333333,112.46033333333332,,-0.01999999999999603,0.023500000000005607,20.9,21.366666666666664,20.433333333333334,,Belgian Grand Prix
OCO,2022,3,3,9,111.97433333333333,110.119,111.90644444444445,0.20057142857142804,0.06254310344827702,20.9462962962963,22.0,20.383333333333336,0.12014999999999984,Belgian Grand Prix
PER,2022,2,2,6,111.925,,109.34866666666666,0.36405714285714336,,21.133333333333333,21.900000000000002,20.366666666666664,-0.49050000000000066,Belgian Grand Prix
RIC,2022,4,3,4,111.8115,110.13100000000001,111.31325,0.42900000000000194,-0.47978571428571537,21.03125,21.96666666666667,20.425,-0.11449999999999673,Belgian Grand Prix
RUS,2022,5,3,4,110.90130555555555,110.28675000000001,111.51400000000001,0.07021666666666677,-0.5911142857142859,21.135,21.950000000000003,20.325,-1.3122857142857147,Belgian Grand Prix
